labels,scores
Postitive,0.187739347414
Postitive,0.0274511089551
Postitive,0.724971538606
Postitive,0.0726495541854
Postitive,0.231418794259
Postitive,0.615455881715
Postitive,0.980285573401
Postitive,0.955986537908
Postitive,0.169562694038
Postitive,0.868204158676
Postitive,0.646593647227
Postitive,0.812739334175
Postitive,0.139886014854
Postitive,0.315555001554
Postitive,0.933566616621
Postitive,0.546389773102
Postitive,0.637995854112
Postitive,0.607451185596
Postitive,0.888073839383
Postitive,0.0300674988068
Postitive,0.911564738056
Postitive,0.450656585019
Postitive,0.43079943404
Postitive,0.794800450817
Postitive,0.221610391426
Postitive,0.771316188845
Postitive,0.747561437683
Postitive,0.940807900629
Postitive,0.199137099704
Postitive,0.612185409363
Postitive,0.967649960751
Postitive,0.959440436562
Postitive,0.4192021806
Postitive,0.555393630413
Postitive,0.887967033397
Postitive,0.966514797219
Postitive,0.541369787542
Postitive,0.589906008776
Postitive,0.136976361496
Postitive,0.0162295743576
Postitive,0.967530060113
Postitive,0.228911986557
Postitive,0.630698785267
Postitive,0.411726937933
Postitive,0.909752631781
Postitive,0.101739000532
Postitive,0.964064702991
Postitive,0.864033351169
Postitive,0.8844763174
Postitive,0.742249586077
Postitive,0.812114679959
Postitive,0.882263891902
Postitive,0.295147053248
Postitive,0.442629069853
Postitive,0.845013842017
Postitive,0.832613904176
Postitive,0.0689313527315
Postitive,0.953022348599
Postitive,0.843852604931
Postitive,0.268042767922
Postitive,0.067654753384
Postitive,0.255604718997
Postitive,0.069424658144
Postitive,0.59845910833
Postitive,0.637103856648
Postitive,0.686415057486
Postitive,0.868382669844
Postitive,0.829882796674
Postitive,0.0282900883426
Postitive,0.725495095939
Postitive,0.0561988032279
Postitive,0.0711680275159
Postitive,0.940335395702
Postitive,0.717844055343
Postitive,0.776431692896
Postitive,0.542030884249
Postitive,0.48301358867
Postitive,0.156309584677
Postitive,0.885221943146
Postitive,0.961783038783
Postitive,0.709651373557
Postitive,0.86720242402
Postitive,0.853206950747
Postitive,0.682849070427
Postitive,0.729739326436
Postitive,0.5
Postitive,0.180023713119
Postitive,0.376277590011
Postitive,0.790693810566
Postitive,0.713788099377
Postitive,0.931890671697
Postitive,0.2464438787
Postitive,0.26306732325
Postitive,0.784431416795
Postitive,0.923633934816
Postitive,0.98937395656
Postitive,0.153244252684
Postitive,0.795558021493
Postitive,0.899963873821
Postitive,0.630588600952
Postitive,0.587065299737
Postitive,0.878957584379
Postitive,0.400039150705
Postitive,0.198512621888
Postitive,0.734365411147
Postitive,0.85705831646
Postitive,0.965231884008
Postitive,0.850484950623
Postitive,0.0431142883125
Postitive,0.953969325572
Postitive,0.782007355762
Postitive,0.915267922004
Postitive,0.0246270724565
Postitive,0.931992229279
Postitive,0.937531953252
Postitive,0.262922272691
Postitive,0.951060226584
Postitive,0.964148639691
Postitive,0.899216206084
Postitive,0.896856670836
Postitive,0.675341986054
Postitive,0.787764370354
Postitive,0.75160528766
Postitive,0.925982999766
Postitive,0.711576975329
Postitive,0.802561159638
Postitive,0.132961181662
Postitive,0.829917530545
Postitive,0.926493076536
Postitive,0.864921455156
Postitive,0.92438149992
Postitive,0.191549539208
Postitive,0.986877579203
Postitive,0.78285598878
Postitive,0.897317582597
Postitive,0.886268029705
Postitive,0.54582049398
Postitive,0.168341256676
Postitive,0.838949538194
Postitive,0.977769827472
Postitive,0.900273206737
Postitive,0.52887881227
Postitive,0.927957077614
Postitive,0.883003776652
Postitive,0.28976879459
Postitive,0.52732443986
Postitive,0.830120958131
Postitive,0.951974075369
Postitive,0.950670719648
Postitive,0.83552958696
Postitive,0.820190215715
Postitive,0.796273269917
Postitive,0.699471941788
Postitive,0.570488759685
Postitive,0.313916680132
Postitive,0.879770021386
Postitive,0.857587425569
Postitive,0.958834989627
Postitive,0.771590534091
Postitive,0.823575550448
Postitive,0.194504414338
Postitive,0.419331450927
Postitive,0.915604339842
Postitive,0.455525124711
Postitive,0.115719890895
Postitive,0.263798250368
Postitive,0.875482083009
Postitive,0.35670445808
Postitive,0.168104142162
Postitive,0.681249145515
Postitive,0.887406802712
Postitive,0.917655728625
Postitive,0.525217843441
Postitive,0.730452499241
Postitive,0.82845707057
Postitive,0.906933591806
Postitive,0.213266912223
Postitive,0.951912059221
Postitive,0.718323587762
Postitive,0.43839653368
Postitive,0.53165951227
Postitive,0.223843653619
Postitive,0.975883209708
Postitive,0.895776236998
Postitive,0.809334866964
Postitive,0.94998233269
Postitive,0.79557786328
Postitive,0.875217016177
Postitive,0.401125631465
Postitive,0.806023535921
Postitive,0.453728983142
Postitive,0.914353621215
Postitive,0.0511624848453
Postitive,0.315443871813
Postitive,0.759036717043
Postitive,0.978008176102
Postitive,0.983376512943
Postitive,0.736096159896
Postitive,0.707880107342
Postitive,0.484984887136
Postitive,0.097038006057
Postitive,0.798186370061
Postitive,0.156859750986
Postitive,0.972571867933
Postitive,0.567850159999
Postitive,0.706196540183
Postitive,0.755518611602
Postitive,0.898415291647
Postitive,0.305812607798
Postitive,0.974267449387
Postitive,0.331272413776
Postitive,0.299508683555
Postitive,0.16484085347
Postitive,0.940772426585
Postitive,0.583063017378
Postitive,0.748640951756
Postitive,0.557116968216
Postitive,0.166421261214
Postitive,0.0588710842928
Postitive,0.179918295094
Postitive,0.71566076021
Postitive,0.718973741003
Postitive,0.407292451454
Postitive,0.891237506311
Postitive,0.755894238216
Postitive,0.799325048752
Postitive,0.318781921528
Postitive,0.0864749779214
Postitive,0.577554120384
Postitive,0.0566628882494
Postitive,0.588610175695
Postitive,0.224910565596
Postitive,0.763115494209
Postitive,0.518225794993
Postitive,0.812685307365
Postitive,0.580318796833
Postitive,0.694080463788
Postitive,0.90116119437
Postitive,0.955344137868
Postitive,0.45588994968
Postitive,0.356780176651
Postitive,0.733848391405
Postitive,0.233972405629
Postitive,0.919867067249
Postitive,0.690355057976
Postitive,0.821069567283
Postitive,0.897434412776
Postitive,0.620049935648
Postitive,0.687009462007
Postitive,0.5
Postitive,0.367644844279
Postitive,0.974962160503
Postitive,0.89568502853
Postitive,0.345284556804
Postitive,0.830588450713
Postitive,0.929622471682
Postitive,0.790675940505
Postitive,0.8499035513
Postitive,0.664158476818
Postitive,0.879264260931
Postitive,0.531526622031
Postitive,0.097008445746
Postitive,0.950002304654
Postitive,0.724860548628
Postitive,0.898582814928
Postitive,0.649758941315
Postitive,0.870487059312
Postitive,0.712318083374
Postitive,0.711256900981
Postitive,0.863413236647
Postitive,0.852339541882
Postitive,0.579634922405
Postitive,0.946426425029
Postitive,0.9415664297
Postitive,0.969856065166
Postitive,0.184624905023
Postitive,0.578541277431
Postitive,0.0553785114518
Postitive,0.747700863532
Postitive,0.578574316307
Postitive,0.8292503842
Postitive,0.711897012046
Postitive,0.518359787
Postitive,0.639050532568
Postitive,0.475507053609
Postitive,0.646317041364
Postitive,0.961931652356
Postitive,0.967975170429
Postitive,0.716811295672
Postitive,0.856927750722
Postitive,0.838499043018
Postitive,0.373117632162
Postitive,0.938228195334
Postitive,0.758604837795
Postitive,0.919500850304
Postitive,0.940453639033
Postitive,0.260688638945
Postitive,0.109709317022
Postitive,0.522602124131
Postitive,0.0124812875218
Postitive,0.765758070954
Postitive,0.29881329046
Postitive,0.744837331594
Postitive,0.460229106956
Postitive,0.81225507961
Postitive,0.958170974062
Postitive,0.518375521642
Postitive,0.11225847466
Postitive,0.568262942002
Postitive,0.848236918631
Postitive,0.864953099236
Postitive,0.557188397797
Postitive,0.842845186163
Postitive,0.819800242509
Postitive,0.896519370197
Postitive,0.940808230431
Postitive,0.971992252953
Postitive,0.736146837054
Postitive,0.4129811063
Postitive,0.684953265127
Postitive,0.545018573093
Postitive,0.924168950004
Postitive,0.954001745956
Postitive,0.854560377831
Postitive,0.924578104399
Postitive,0.985745836029
Postitive,0.569999484946
Postitive,0.894900779094
Postitive,0.813702057917
Postitive,0.516943572299
Postitive,0.903394490419
Postitive,0.888859610691
Postitive,0.134432749509
Postitive,0.828952605515
Postitive,0.512707267985
Postitive,0.860663261552
Postitive,0.56046955355
Postitive,0.960724963253
Postitive,0.678656470112
Postitive,0.835269777501
Postitive,0.911115846467
Postitive,0.315884308013
Postitive,0.695050122433
Postitive,0.755230301653
Postitive,0.33468664318
Postitive,0.465220216534
Postitive,0.824726965496
Postitive,0.724508841176
Postitive,0.830672873168
Postitive,0.702121620089
Postitive,0.693527947422
Postitive,0.851169088359
Postitive,0.525477559234
Postitive,0.0700153423266
Postitive,0.893761510159
Postitive,0.888037708651
Postitive,0.222812995442
Postitive,0.790740541501
Postitive,0.932126842045
Postitive,0.940999692356
Postitive,0.745891814165
Postitive,0.96020779746
Postitive,0.786322170968
Postitive,0.729397917534
Postitive,0.922265314304
Postitive,0.662424936511
Postitive,0.939991391491
Postitive,0.92221603484
Postitive,0.613019114872
Postitive,0.592548277087
Postitive,0.960963012285
Postitive,0.902012574302
Postitive,0.920755742948
Postitive,0.26857887209
Postitive,0.925085554545
Postitive,0.742047846591
Postitive,0.659928487544
Postitive,0.816781929782
Postitive,0.876401979919
Postitive,0.805599111178
Postitive,0.807928392756
Postitive,0.805129273486
Postitive,0.64612210864
Postitive,0.160488862004
Postitive,0.962967876596
Postitive,0.950360134611
Postitive,0.902146118468
Postitive,0.818623754259
Postitive,0.808645215782
Postitive,0.801380811495
Postitive,0.890980698368
Postitive,0.248238702047
Postitive,0.831779172962
Postitive,0.463441186133
Postitive,0.946984255935
Postitive,0.966164083529
Postitive,0.806686968142
Postitive,0.530311265614
Postitive,0.856970234428
Postitive,0.636741596593
Postitive,0.803032668535
Postitive,0.894851333445
Postitive,0.892188854216
Postitive,0.912754570596
Postitive,0.614087094954
Postitive,0.830538889216
Postitive,0.830413409335
Postitive,0.72955130724
Postitive,0.782871005992
Postitive,0.573306755491
Postitive,0.67750611914
Postitive,0.638649953037
Postitive,0.855671912332
Postitive,0.830289665504
Postitive,0.95729305748
Postitive,0.882795538192
Postitive,0.84973360979
Postitive,0.967553852034
Postitive,0.701500666803
Postitive,0.722688726292
Postitive,0.440733162274
Postitive,0.855980399869
Postitive,0.994157237152
Postitive,0.916219339956
Postitive,0.923171185195
Postitive,0.932865455875
Postitive,0.761898256115
Postitive,0.307473246561
Postitive,0.781389607819
Postitive,0.762375601117
Postitive,0.857580615789
Postitive,0.895098237289
Postitive,0.722690597426
Postitive,0.768977322719
Postitive,0.767689470285
Postitive,0.850270212837
Postitive,0.834336768685
Postitive,0.952108209358
Postitive,0.829064036987
Postitive,0.862888899326
Postitive,0.97674969995
Postitive,0.330491386399
Postitive,0.959254391226
Postitive,0.0513082106745
Postitive,0.301792408184
Postitive,0.763663248639
Postitive,0.61631593688
Postitive,0.508483364589
Postitive,0.678824711134
Postitive,0.473480394875
Postitive,0.519853748746
Postitive,0.444868501654
Postitive,0.875957648134
Postitive,0.8743165768
Postitive,0.289080260087
Postitive,0.814369110492
Postitive,0.15812155404
Postitive,0.942160931789
Postitive,0.868684716665
Postitive,0.984832172151
Postitive,0.913372245321
Postitive,0.562188782091
Postitive,0.868407990624
Postitive,0.720132993844
Postitive,0.719505841148
Postitive,0.956417094625
Postitive,0.966379187378
Postitive,0.838792791695
Postitive,0.845862134688
Postitive,0.934448898393
Postitive,0.890455131773
Postitive,0.300167265956
Postitive,0.718159240958
Postitive,0.83291037352
Postitive,0.886902479703
Postitive,0.912288654298
Postitive,0.470807452667
Postitive,0.781439986112
Postitive,0.770147015478
Postitive,0.196040480174
Postitive,0.796359946965
Postitive,0.938465832601
Postitive,0.967091822826
Postitive,0.85953132077
Postitive,0.767570037769
Postitive,0.845071200407
Postitive,0.694508097664
Postitive,0.212292651759
Postitive,0.966151558507
Postitive,0.582009006455
Postitive,0.376116927178
Postitive,0.703919723804
Postitive,0.910943590659
Postitive,0.80617862146
Postitive,0.234723825239
Postitive,0.838477598807
Postitive,0.910561239045
Postitive,0.734223779776
Postitive,0.781214932738
Postitive,0.770017166283
Postitive,0.877928279606
Postitive,0.928343783867
Postitive,0.788720784382
Postitive,0.939591665608
Postitive,0.916446723311
Postitive,0.634899693999
Postitive,0.644936416991
Postitive,0.863707083798
Postitive,0.861253378647
Postitive,0.754119010012
Postitive,0.557893120751
Postitive,0.855175994477
Postitive,0.864592613461
Postitive,0.436920509628
Postitive,0.396261971041
Postitive,0.914239003655
Postitive,0.636805560629
Postitive,0.752564319213
Postitive,0.579107548166
Postitive,0.756019864836
Postitive,0.917505827769
Postitive,0.824690887971
Postitive,0.144545732401
Postitive,0.424818989259
Postitive,0.726290169021
Postitive,0.939792824742
Postitive,0.761658895735
Postitive,0.770605331677
Postitive,0.370405907537
Postitive,0.544720885399
Postitive,0.676265640848
Postitive,0.951712850654
Postitive,0.840679280092
Postitive,0.832009575473
Postitive,0.35441323091
Postitive,0.810931919911
Postitive,0.5
Postitive,0.810879049032
Postitive,0.726600470258
Postitive,0.493663124344
Postitive,0.919573027491
Postitive,0.82145853045
Postitive,0.713242216721
Postitive,0.756360443525
Postitive,0.839059192918
Postitive,0.807071036676
Postitive,0.223369368751
Postitive,0.850270787203
Postitive,0.428815614245
Postitive,0.879771106973
Postitive,0.872182054311
Postitive,0.968085637427
Postitive,0.903812114788
Postitive,0.365643703978
Postitive,0.863582517064
Postitive,0.543306994387
Postitive,0.962478521458
Postitive,0.914264555051
Postitive,0.954550711746
Postitive,0.31393183131
Postitive,0.958688102126
Postitive,0.782493564537
Postitive,0.687756866745
Postitive,0.465644162584
Postitive,0.217378340509
Postitive,0.980669902455
Postitive,0.720159155499
Postitive,0.949199852941
Postitive,0.851741186959
Postitive,0.582062167025
Postitive,0.860787717626
Postitive,0.899795560454
Postitive,0.960124052728
Postitive,0.927594163942
Postitive,0.891960741513
Postitive,0.727127413371
Postitive,0.720452576127
Postitive,0.835691459331
Postitive,0.813959278235
Postitive,0.75236343095
Postitive,0.829396948848
Postitive,0.413757877811
Postitive,0.177265319469
Postitive,0.739600765093
Postitive,0.617908101457
Postitive,0.56611358764
Postitive,0.942938804741
Postitive,0.351344428717
Postitive,0.818847618656
Postitive,0.384753463443
Postitive,0.896666843294
Postitive,0.435034210743
Postitive,0.95851149748
Postitive,0.944374832709
Postitive,0.978466551811
Postitive,0.722583441941
Postitive,0.752605652391
Postitive,0.709541524563
Postitive,0.862720235915
Postitive,0.492751904459
Postitive,0.935141520564
Postitive,0.547800571536
Postitive,0.852855359127
Postitive,0.554890954965
Postitive,0.658047423913
Postitive,0.84725073843
Postitive,0.711803294136
Postitive,0.848434983404
Postitive,0.913038813196
Postitive,0.306415226536
Postitive,0.686647756248
Postitive,0.686999564929
Postitive,0.465663326636
Postitive,0.802338012886
Postitive,0.416091342947
Postitive,0.4691175467
Postitive,0.292766932078
Postitive,0.947210028137
Postitive,0.951854898515
Postitive,0.455045153932
Postitive,0.825941765731
Postitive,0.824759635138
Postitive,0.55141961664
Postitive,0.877091998708
Postitive,0.81409392519
Postitive,0.720662831146
Postitive,0.892118619723
Postitive,0.892375184531
Postitive,0.377757631288
Postitive,0.42237297258
Postitive,0.445947683039
Postitive,0.270177246109
Postitive,0.953870777685
Postitive,0.696964166893
Postitive,0.694900683116
Postitive,0.965470668268
Postitive,0.874457471954
Postitive,0.802147252458
Postitive,0.814546168148
Postitive,0.906001136147
Postitive,0.873300380988
Postitive,0.669766741891
Postitive,0.858988744822
Postitive,0.936630443141
Postitive,0.681718928257
Postitive,0.849324878202
Postitive,0.889261858512
Postitive,0.661254474141
Postitive,0.948358174465
Postitive,0.837049029279
Postitive,0.662193147985
Postitive,0.485442594564
Postitive,0.22895975346
Postitive,0.568702540577
Postitive,0.957610309433
Postitive,0.781475148825
Postitive,0.887558306769
Postitive,0.588949432489
Postitive,0.860523022143
Postitive,0.48674561226
Postitive,0.960013497567
Postitive,0.76373139677
Postitive,0.146549379037
Postitive,0.723814718732
Postitive,0.739743979026
Postitive,0.816950966626
Postitive,0.150709863988
Postitive,0.630466801761
Postitive,0.519507703914
Postitive,0.624353661712
Postitive,0.620837578155
Postitive,0.300471083833
Postitive,0.830434220074
Postitive,0.771900454368
Postitive,0.477294766056
Postitive,0.803812034121
Postitive,0.70257212461
Postitive,0.798396503063
Postitive,0.86729601682
Postitive,0.652523623452
Postitive,0.696475921057
Postitive,0.530527669147
Postitive,0.976221714656
Postitive,0.0933955589912
Postitive,0.946527826595
Postitive,0.778028533547
Postitive,0.81318727495
Postitive,0.766455210915
Postitive,0.59610616299
Postitive,0.796409259761
Postitive,0.600805492196
Postitive,0.934435925678
Postitive,0.887747146453
Postitive,0.968457125746
Postitive,0.858310227502
Postitive,0.538670788055
Postitive,0.867208311245
Postitive,0.109179254166
Postitive,0.785139042602
Postitive,0.863172390996
Postitive,0.842383092429
Postitive,0.247036849233
Postitive,0.833777687921
Postitive,0.942681767961
Postitive,0.59577536237
Postitive,0.484398561918
Postitive,0.972030291828
Postitive,0.809076246839
Postitive,0.831596237529
Postitive,0.716445872411
Postitive,0.957675426264
Postitive,0.114482096168
Postitive,0.389180280383
Postitive,0.541389358697
Postitive,0.910749245207
Postitive,0.924005159837
Postitive,0.854753332083
Postitive,0.705772544021
Postitive,0.67248128066
Postitive,0.540663607134
Postitive,0.770247157051
Postitive,0.656145231159
Postitive,0.675790208985
Postitive,0.283089316017
Postitive,0.847995083931
Postitive,0.830907436194
Postitive,0.35989365507
Postitive,0.828696912097
Postitive,0.765938461334
Postitive,0.183042939983
Postitive,0.955570869971
Postitive,0.75400308513
Postitive,0.785233440018
Postitive,0.829362897008
Postitive,0.91500560354
Postitive,0.0627939596493
Postitive,0.867892851055
Postitive,0.102689593406
Postitive,0.771786741277
Postitive,0.953468526895
Postitive,0.854302938181
Postitive,0.666048370885
Postitive,0.203810056723
Postitive,0.619281044805
Postitive,0.671926514304
Postitive,0.60853456142
Postitive,0.948612204247
Postitive,0.888770816341
Postitive,0.82394858404
Postitive,0.738337072513
Postitive,0.798495748718
Postitive,0.900195941223
Postitive,0.850700081196
Postitive,0.654788602136
Postitive,0.907307610461
Postitive,0.610114004323
Postitive,0.67613376026
Postitive,0.312093943764
Postitive,0.847692375118
Postitive,0.973500390865
Postitive,0.937119175497
Postitive,0.630943937628
Postitive,0.428399748175
Postitive,0.200402377741
Postitive,0.564991361487
Postitive,0.737091888038
Postitive,0.944202797467
Postitive,0.755002757096
Postitive,0.937802356384
Postitive,0.659650185019
Postitive,0.825303702382
Postitive,0.799351303888
Postitive,0.994663129741
Postitive,0.880924421786
Postitive,0.890214509659
Postitive,0.790174195362
Postitive,0.800581611483
Postitive,0.84428992488
Postitive,0.61479306303
Postitive,0.562146117696
Postitive,0.895052836635
Postitive,0.0351696287913
Postitive,0.383623297111
Postitive,0.834286226526
Postitive,0.808702088209
Postitive,0.760026841623
Postitive,0.724200224978
Postitive,0.920448948595
Postitive,0.95976420283
Postitive,0.386661989452
Postitive,0.765664097184
Postitive,0.732630426902
Postitive,0.83430166088
Postitive,0.75592437375
Postitive,0.990472105676
Postitive,0.63431902438
Postitive,0.89524424578
Postitive,0.849110695425
Postitive,0.888833490984
Postitive,0.317287827091
Postitive,0.708747811639
Postitive,0.572987867705
Postitive,0.12285455351
Postitive,0.711688779976
Postitive,0.950515005425
Postitive,0.544172062387
Postitive,0.5
Postitive,0.908606826883
Postitive,0.926718220546
Postitive,0.680274296475
Postitive,0.804278599942
Postitive,0.420797476464
Postitive,0.422210559285
Postitive,0.817860681207
Postitive,0.470860491995
Postitive,0.623066384288
Postitive,0.962866312495
Postitive,0.674873968176
Postitive,0.517948168385
Postitive,0.720084604836
Postitive,0.365345744317
Postitive,0.125635640349
Postitive,0.962787294462
Postitive,0.994712739399
Postitive,0.775669856416
Postitive,0.704630898168
Postitive,0.872029722361
Postitive,0.242329277162
Postitive,0.481931703115
Postitive,0.755945138528
Postitive,0.856093233282
Postitive,0.289539056149
Postitive,0.937341783488
Postitive,0.98732382648
Postitive,0.579145704943
Postitive,0.626836230717
Postitive,0.949680786318
Postitive,0.568807159531
Postitive,0.659042945056
Postitive,0.948621984409
Postitive,0.756849703102
Postitive,0.588810111877
Postitive,0.778568414459
Postitive,0.560427267604
Postitive,0.879157689364
Postitive,0.914154247197
Postitive,0.411513234784
Postitive,0.030962342233
Postitive,0.903949805869
Postitive,0.922727350196
Postitive,0.920545268428
Postitive,0.96517880513
Postitive,0.41466408076
Postitive,0.731774426439
Postitive,0.817485333587
Postitive,0.859940036343
Postitive,0.609975909754
Postitive,0.879533940623
Postitive,0.930655927618
Postitive,0.381038389476
Postitive,0.866585748894
Postitive,0.97410372116
Postitive,0.892639797086
Postitive,0.0803814778342
Postitive,0.12908363982
Postitive,0.905654009233
Postitive,0.863663838432
Postitive,0.365834504265
Postitive,0.91888666037
Postitive,0.860455077004
Postitive,0.783964156454
Postitive,0.878592325532
Postitive,0.814844528756
Postitive,0.35674899246
Postitive,0.843275685122
Postitive,0.279566001843
Postitive,0.803757130467
Postitive,0.839054702997
Postitive,0.818215789738
Postitive,0.813668543517
Postitive,0.934062780395
Postitive,0.96028708074
Postitive,0.315460692294
Postitive,0.797457801711
Postitive,0.683301541003
Postitive,0.562988629228
Postitive,0.902392388031
Postitive,0.971578096336
Postitive,0.785178544033
Postitive,0.244441231469
Postitive,0.834108711793
Postitive,0.469365930935
Postitive,0.461481420601
Postitive,0.873617361902
Postitive,0.7258550312
Postitive,0.936544308212
Postitive,0.2154459007
Postitive,0.749694300704
Postitive,0.834156930836
Postitive,0.804365788676
Postitive,0.655004080163
Postitive,0.723059531231
Postitive,0.958854516824
Postitive,0.970057475055
Postitive,0.924731129921
Postitive,0.76781008181
Postitive,0.773917267471
Postitive,0.901860645904
Postitive,0.525367415346
Postitive,0.975829458804
Postitive,0.572380080191
Postitive,0.959775759383
Postitive,0.722022073224
Postitive,0.976647248861
Postitive,0.863375426485
Postitive,0.0454155569765
Postitive,0.594102885376
Postitive,0.409487719805
Postitive,0.97690711669
Postitive,0.864948234363
Postitive,0.117455665144
Postitive,0.982239156612
Postitive,0.894502349391
Postitive,0.850069060749
Postitive,0.550971936844
Postitive,0.675045818296
Postitive,0.853419657013
Postitive,0.82212051503
Postitive,0.708169103079
Postitive,0.969248668143
Postitive,0.960025540197
Postitive,0.876947583788
Postitive,0.92593261679
Postitive,0.365139280308
Postitive,0.91887147402
Postitive,0.719918439533
Postitive,0.450591238238
Postitive,0.376382960533
Postitive,0.222077466456
Postitive,0.62779967944
Postitive,0.0804560784303
Postitive,0.840241069402
Postitive,0.873594980816
Postitive,0.851973653021
Postitive,0.935265064165
Postitive,0.778795886403
Postitive,0.815414972528
Postitive,0.586510054303
Postitive,0.937859636616
Postitive,0.913106226313
Postitive,0.783568918881
Postitive,0.710141023644
Postitive,0.345903348863
Postitive,0.785650437971
Postitive,0.306989633404
Postitive,0.928357079598
Postitive,0.18664122485
Postitive,0.968085847306
Postitive,0.336427539991
Postitive,0.629001905424
Postitive,0.729819626916
Postitive,0.949043629254
Postitive,0.976259021644
Postitive,0.924909829615
Postitive,0.841642226133
Postitive,0.901243453282
Postitive,0.968312621857
Postitive,0.939173885476
Postitive,0.9003358663
Postitive,0.809682757045
Postitive,0.916200761309
